,center_id,name,address,state_name,district_name,block_name,pincode,lat,long,from,to,fee_type,sessions,vaccine_fees,session_id,date,available_capacity,min_age_limit,vaccine,slots,available_capacity_dose1,available_capacity_dose2
67,606553,BURARI HOSPTIAL SITE 5,Kaoushik Enclave Shankar Pura Burari,Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': 'c5230f11-40dd-4df8-ad36-21a8614876b6', 'date': '26-05-2021', 'available_capacity': 194, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 94, 'available_capacity_dose2': 100}",,c5230f11-40dd-4df8-ad36-21a8614876b6,26-05-2021,194,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",94,100
68,4675,SPUHC Jagatpur PHC,"Khasara No. 1001, Gali No. 12 Jagatpur Extension, Near Rama Public School, Delhi-110084",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': '4930e9d1-a924-45bc-90cb-088503f53262', 'date': '20-05-2021', 'available_capacity': 25, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 25}",,4930e9d1-a924-45bc-90cb-088503f53262,20-05-2021,25,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,25
68,4675,SPUHC Jagatpur PHC,"Khasara No. 1001, Gali No. 12 Jagatpur Extension, Near Rama Public School, Delhi-110084",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': '9e50c602-9b95-4b29-b8c4-38e56cb7f723', 'date': '22-05-2021', 'available_capacity': 23, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 4, 'available_capacity_dose2': 19}",,9e50c602-9b95-4b29-b8c4-38e56cb7f723,22-05-2021,23,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",4,19
68,4675,SPUHC Jagatpur PHC,"Khasara No. 1001, Gali No. 12 Jagatpur Extension, Near Rama Public School, Delhi-110084",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': 'ae9759f8-b7d7-4f24-ad58-1b3190d7cf38', 'date': '24-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}",,ae9759f8-b7d7-4f24-ad58-1b3190d7cf38,24-05-2021,46,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",21,25
68,4675,SPUHC Jagatpur PHC,"Khasara No. 1001, Gali No. 12 Jagatpur Extension, Near Rama Public School, Delhi-110084",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': 'db9f69ac-df38-4f99-9ed3-cefefeba8813', 'date': '25-05-2021', 'available_capacity': 49, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 25, 'available_capacity_dose2': 24}",,db9f69ac-df38-4f99-9ed3-cefefeba8813,25-05-2021,49,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",25,24
69,702703,Anglo Arabic SeniorAjmeri Gate,Ajmeri Gate,Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '22a88efc-f8fc-4da9-abfe-a8e33ce79afd', 'date': '20-05-2021', 'available_capacity': 44, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 19, 'available_capacity_dose2': 25}",,22a88efc-f8fc-4da9-abfe-a8e33ce79afd,20-05-2021,44,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",19,25
70,4808,MH Shakti Nagar CHC,MH Shakti Nagar Nagia Park Near Ravindra Public School Delhi - 7,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': '456ee4bf-01e5-4c54-9bc9-202d620fbad1', 'date': '20-05-2021', 'available_capacity': 2, 'min_age_limit': 45, 'vaccine': 'COVAXIN', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 1, 'available_capacity_dose2': 1}",,456ee4bf-01e5-4c54-9bc9-202d620fbad1,20-05-2021,2,45,COVAXIN,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",1,1
71,610008,Vivekanand Polyclinic,Vivekanand Polyclini,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': '7b4d0feb-dbaa-437c-9172-5422e2192c99', 'date': '20-05-2021', 'available_capacity': 9, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 9}",,7b4d0feb-dbaa-437c-9172-5422e2192c99,20-05-2021,9,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,9
71,610008,Vivekanand Polyclinic,Vivekanand Polyclini,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': '30a232c9-c05b-4725-90d2-d72a29425baa', 'date': '21-05-2021', 'available_capacity': 5, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 5}",,30a232c9-c05b-4725-90d2-d72a29425baa,21-05-2021,5,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,5
71,610008,Vivekanand Polyclinic,Vivekanand Polyclini,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': '6d2bd311-0843-413f-86ff-821331b5164c', 'date': '22-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 1, 'available_capacity_dose2': 0}",,6d2bd311-0843-413f-86ff-821331b5164c,22-05-2021,1,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",1,0
71,610008,Vivekanand Polyclinic,Vivekanand Polyclini,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': '1a534a60-391d-4d8b-8237-066920880f46', 'date': '24-05-2021', 'available_capacity': 32, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 20, 'available_capacity_dose2': 12}",,1a534a60-391d-4d8b-8237-066920880f46,24-05-2021,32,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",20,12
71,610008,Vivekanand Polyclinic,Vivekanand Polyclini,Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': 'f135684c-7c6f-4bcc-8317-9926fbfa1c3d', 'date': '25-05-2021', 'available_capacity': 35, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 19, 'available_capacity_dose2': 16}",,f135684c-7c6f-4bcc-8317-9926fbfa1c3d,25-05-2021,35,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",19,16
72,7935,CGHS CG Road PHC,CGHS Dipensary Building Amar Bagh Chitra Gupta Road New Delhi 110055,Delhi,Central Delhi,Not Applicable,110055,28,77,09:00:00,17:00:00,Free,"{'session_id': 'fe1104db-7d42-4715-91de-e067cbe95ea4', 'date': '20-05-2021', 'available_capacity': 3, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 3}",,fe1104db-7d42-4715-91de-e067cbe95ea4,20-05-2021,3,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,3
72,7935,CGHS CG Road PHC,CGHS Dipensary Building Amar Bagh Chitra Gupta Road New Delhi 110055,Delhi,Central Delhi,Not Applicable,110055,28,77,09:00:00,17:00:00,Free,"{'session_id': 'af4d5d3f-2107-4461-a2ca-3be40ad11487', 'date': '22-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,af4d5d3f-2107-4461-a2ca-3be40ad11487,22-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
72,7935,CGHS CG Road PHC,CGHS Dipensary Building Amar Bagh Chitra Gupta Road New Delhi 110055,Delhi,Central Delhi,Not Applicable,110055,28,77,09:00:00,17:00:00,Free,"{'session_id': '282cef8b-2261-4b35-a24a-3bf410d3f227', 'date': '24-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 1}",,282cef8b-2261-4b35-a24a-3bf410d3f227,24-05-2021,1,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,1
72,7935,CGHS CG Road PHC,CGHS Dipensary Building Amar Bagh Chitra Gupta Road New Delhi 110055,Delhi,Central Delhi,Not Applicable,110055,28,77,09:00:00,17:00:00,Free,"{'session_id': '2b00a029-7729-4928-850e-e53c52144190', 'date': '25-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,2b00a029-7729-4928-850e-e53c52144190,25-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
73,560766,Dr B L Kapur Hospital Site 2,PUSA ROAD RAJINDRA PLACE NEW DELHI 110005,Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,16:00:00,Paid,"{'session_id': 'e4c7dc44-b15e-4cbf-9515-6ba1a762ce5f', 'date': '20-05-2021', 'available_capacity': 50, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 50}","[{'vaccine': 'COVISHIELD', 'fee': '900'}]",e4c7dc44-b15e-4cbf-9515-6ba1a762ce5f,20-05-2021,50,18,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-04:00PM']",0,50
74,694887,NIGAM PRATIBHA V KAMLA NAGAR 3,E - Block Kamla Nagar Double Storey (Ward No. 78),Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': '8b609dfa-f154-45b3-a381-3156c2945ff7', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,8b609dfa-f154-45b3-a381-3156c2945ff7,20-05-2021,0,18,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
75,697491,MCPS JHARODA MAJRA VILL SITE 2,Village Jharoda Majra Burari Delhi - 110084 (Ward No. 8),Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': 'bfdbded4-95a5-4f22-8f1e-bd3260742592', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,bfdbded4-95a5-4f22-8f1e-bd3260742592,20-05-2021,0,18,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
76,693763,SBV JAMA MASJID URDU SITE 2,Jama Masjid (Urdu Medium),Delhi,Central Delhi,Not Applicable,110006,28,77,09:00:00,17:00:00,Free,"{'session_id': '782515c0-bc01-4d8e-9d56-d2d3744b7cb2', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,782515c0-bc01-4d8e-9d56-d2d3744b7cb2,20-05-2021,0,18,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
77,702708,GBSSS Ramjas Lane Karol Bagh,Karol Bagh,Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,17:00:00,Free,"{'session_id': '72739a2c-0ef3-4332-99e1-01538238fc1d', 'date': '20-05-2021', 'available_capacity': 46, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 21, 'available_capacity_dose2': 25}",,72739a2c-0ef3-4332-99e1-01538238fc1d,20-05-2021,46,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",21,25
78,560739,Burari Hospital Site 3,"Kaushik Enclave, Shankarpura, Burari",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,21:00:00,Free,"{'session_id': 'c9fe0642-f3ad-42f1-9f7e-9aff16a88256', 'date': '20-05-2021', 'available_capacity': 186, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 86, 'available_capacity_dose2': 100}",,c9fe0642-f3ad-42f1-9f7e-9aff16a88256,20-05-2021,186,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",86,100
78,560739,Burari Hospital Site 3,"Kaushik Enclave, Shankarpura, Burari",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,21:00:00,Free,"{'session_id': 'cca4f5e3-8d0b-4974-90dc-30755f93c25f', 'date': '21-05-2021', 'available_capacity': 189, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 96, 'available_capacity_dose2': 93}",,cca4f5e3-8d0b-4974-90dc-30755f93c25f,21-05-2021,189,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",96,93
78,560739,Burari Hospital Site 3,"Kaushik Enclave, Shankarpura, Burari",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,21:00:00,Free,"{'session_id': 'b0aa5e89-c9ed-4e12-acdb-f6698622f14d', 'date': '22-05-2021', 'available_capacity': 181, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 97, 'available_capacity_dose2': 84}",,b0aa5e89-c9ed-4e12-acdb-f6698622f14d,22-05-2021,181,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",97,84
78,560739,Burari Hospital Site 3,"Kaushik Enclave, Shankarpura, Burari",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,21:00:00,Free,"{'session_id': 'fed27e16-3418-4d56-9f36-cd43ef878acc', 'date': '24-05-2021', 'available_capacity': 197, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 98, 'available_capacity_dose2': 99}",,fed27e16-3418-4d56-9f36-cd43ef878acc,24-05-2021,197,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",98,99
78,560739,Burari Hospital Site 3,"Kaushik Enclave, Shankarpura, Burari",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,21:00:00,Free,"{'session_id': '6950a8fe-4c48-41c9-9a1e-a36861b44ff7', 'date': '25-05-2021', 'available_capacity': 200, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 100, 'available_capacity_dose2': 100}",,6950a8fe-4c48-41c9-9a1e-a36861b44ff7,25-05-2021,200,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",100,100
78,560739,Burari Hospital Site 3,"Kaushik Enclave, Shankarpura, Burari",Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,21:00:00,Free,"{'session_id': '817ccafb-27a6-4bfa-aede-c4c6672961e0', 'date': '26-05-2021', 'available_capacity': 200, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM'], 'available_capacity_dose1': 100, 'available_capacity_dose2': 100}",,817ccafb-27a6-4bfa-aede-c4c6672961e0,26-05-2021,200,45,COVISHIELD,"['09:00AM-12:00PM', '12:00PM-03:00PM', '03:00PM-06:00PM', '06:00PM-09:00PM']",100,100
79,693795,RPVV Link Road Karol B SITE 2,Link Road Karol Bagh New Delhi - 110005 (School ID - 2128031),Delhi,Central Delhi,Not Applicable,110005,28,77,09:00:00,17:00:00,Free,"{'session_id': 'f01ae626-86c4-47da-8b1d-d019a043326e', 'date': '20-05-2021', 'available_capacity': 0, 'min_age_limit': 18, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,f01ae626-86c4-47da-8b1d-d019a043326e,20-05-2021,0,18,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
80,606543,BURARI HOSPTIAL SITE 4,Kaoushik Enclave Shankar Pura Burari,Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': 'ec276c50-2d1a-4203-897d-af6e9a26e20b', 'date': '20-05-2021', 'available_capacity': 174, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 74, 'available_capacity_dose2': 100}",,ec276c50-2d1a-4203-897d-af6e9a26e20b,20-05-2021,174,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",74,100
80,606543,BURARI HOSPTIAL SITE 4,Kaoushik Enclave Shankar Pura Burari,Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': '4b65062c-2064-44a1-b974-c84c4a9671f3', 'date': '21-05-2021', 'available_capacity': 195, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 96, 'available_capacity_dose2': 99}",,4b65062c-2064-44a1-b974-c84c4a9671f3,21-05-2021,195,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",96,99
80,606543,BURARI HOSPTIAL SITE 4,Kaoushik Enclave Shankar Pura Burari,Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': '87f821fe-273d-4c20-97e6-66554a0af2a8', 'date': '22-05-2021', 'available_capacity': 181, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 93, 'available_capacity_dose2': 88}",,87f821fe-273d-4c20-97e6-66554a0af2a8,22-05-2021,181,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",93,88
80,606543,BURARI HOSPTIAL SITE 4,Kaoushik Enclave Shankar Pura Burari,Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': 'a1f0882e-e7f7-4f0b-b782-9ca100fbba2f', 'date': '24-05-2021', 'available_capacity': 188, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 88, 'available_capacity_dose2': 100}",,a1f0882e-e7f7-4f0b-b782-9ca100fbba2f,24-05-2021,188,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",88,100
80,606543,BURARI HOSPTIAL SITE 4,Kaoushik Enclave Shankar Pura Burari,Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': '8d8558bf-f124-4924-9dc8-3485c3876fae', 'date': '25-05-2021', 'available_capacity': 194, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 96, 'available_capacity_dose2': 98}",,8d8558bf-f124-4924-9dc8-3485c3876fae,25-05-2021,194,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",96,98
80,606543,BURARI HOSPTIAL SITE 4,Kaoushik Enclave Shankar Pura Burari,Delhi,Central Delhi,Not Applicable,110084,28,77,09:00:00,17:00:00,Free,"{'session_id': '798896f3-4cbf-47e7-853f-6b2a05cb5bbe', 'date': '26-05-2021', 'available_capacity': 200, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 100, 'available_capacity_dose2': 100}",,798896f3-4cbf-47e7-853f-6b2a05cb5bbe,26-05-2021,200,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",100,100
81,4378,ESI Dispensary Shastri Nagar,"ESI Dispensary Shastrinagar, Near Shastri Nagar Metro Station, Shastri Nagar",Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': 'c2e6e779-8967-4e96-ad3d-213c49333c5e', 'date': '20-05-2021', 'available_capacity': 1, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 1}",,c2e6e779-8967-4e96-ad3d-213c49333c5e,20-05-2021,1,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,1
81,4378,ESI Dispensary Shastri Nagar,"ESI Dispensary Shastrinagar, Near Shastri Nagar Metro Station, Shastri Nagar",Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': '6bf031c8-4825-4e3d-879c-7dd9df635d7c', 'date': '22-05-2021', 'available_capacity': 0, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 0, 'available_capacity_dose2': 0}",,6bf031c8-4825-4e3d-879c-7dd9df635d7c,22-05-2021,0,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",0,0
81,4378,ESI Dispensary Shastri Nagar,"ESI Dispensary Shastrinagar, Near Shastri Nagar Metro Station, Shastri Nagar",Delhi,Central Delhi,Not Applicable,110007,28,77,09:00:00,17:00:00,Free,"{'session_id': 'e902b439-86a3-4f40-a741-4f6a9f4018f5', 'date': '24-05-2021', 'available_capacity': 5, 'min_age_limit': 45, 'vaccine': 'COVISHIELD', 'slots': ['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM'], 'available_capacity_dose1': 2, 'available_capacity_dose2': 3}",,e902b439-86a3-4f40-a741-4f6a9f4018f5,24-05-2021,5,45,COVISHIELD,"['09:00AM-11:00AM', '11:00AM-01:00PM', '01:00PM-03:00PM', '03:00PM-05:00PM']",2,3
